city,street,price_pln,size_m2,rooms,floor,detail_url,image_url,year_built,market,heating,total_floors,intercom,basement,furnished,elevator,parking_space,gated_property,balcony,terrace,garden,longitude,latitude,distance_from_center,distance_from_airport,distance_from_train_station,distance_from_park,distance_from_university,distance_from_mall
Gdańsk,Chmielna,1063427,41.0,1,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-chmielna-41m2-mzn2045253191,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi82L3BhcnRuZXJzaW5fbXNfNDAyNDQ0XzEuanBnI3Y9MV8zODAyNjUxMzA3/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-srodmiescie-41-m.jpg,2024,pierwotny,Co Miejskie,6,0,0,0,1,0,0,0,0,0,54.3481485,18.6578566,4989.59,5000.85,,5000.61,4997.16,
Gdańsk,Chmielna,2030800,77.0,1,6.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-chmielna-77m2-mzn2045354483,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi81L3BhcnRuZXJzaW5fbXNfMjYyMjI1XzEuanBnI3Y9MV8zODAyNjUwOTY4/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-srodmiescie-77-m.jpg,2024,wtórny,Co Miejskie,6,0,0,0,1,0,0,0,0,0,54.3481485,18.6578566,4989.59,5000.85,,5000.61,4997.16,
Gdańsk,Szara,419000,38.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-szara-38m2-mzn2045827573,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyMjQ1Ni9iL28xMjI0NTZfbXNfQUc4NzQ0NDNfMS5qcGcjdj0xXzM3NzY5NTM1NDQ=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-siedlce-38-m.jpg,1960,wtórny,Gazowe,3,1,1,0,0,0,0,0,0,0,54.3485936,18.6106455,4994.19,5005.45,,5005.2,5001.76,
Gdańsk,Starowiejska,809000,49.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-starowiejska-49m2-mzn2045081123,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyMjQ1Ni8xL28xMjI0NTZfbXNfQUc3NjE0ODlfMS5qcGcjdj0xXzM3NzEyMDA0MDI=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-letnica-49-m.jpg,2021,wtórny,Co Miejskie,4,1,0,0,1,1,0,1,0,0,54.40085,18.64724,4993.31,5004.57,,5004.32,5000.88,
Gdańsk,Jagiellońska,900000,38.0,2,5.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-jagiellonska-38m2-mzn2045392729,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvamF0Y3phay85L2phdGN6YWtfbXNfSkowMjU4NF8xLmpwZyN2PTFfMzgwODgzNTg0Nw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-38-m.jpg,2024,wtórny,C.o. miejskie,16,1,1,1,1,1,1,1,0,0,54.413217,18.593364,4999.16,5010.42,,5010.17,5006.73,
Gdańsk,Złota,799000,65.0,4,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-zlota-65m2-mzn2044043735,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyMjQ1Ni82L28xMjI0NTZfbXNfQUc3MTIwMDVfMS5qcGcjdj0xXzM3Njg5MTMyMjc=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-65-m.jpg,2023,wtórny,Co Miejskie,3,1,0,0,1,1,1,1,0,0,54.3129696,18.6003891,4993.37,5004.62,,5004.38,5000.94,
Gdańsk,Księdza Jerzego Popiełuszki,1450000,57.0,3,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-ks-jerzego-popieluszki-57m2-mzn2043327541,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi9iL3BhcnRuZXJzaW5fbXNfMTg1NzExXzEuanBnI3Y9MV8zNzQ1OTIyNjQx/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-57-m.jpg,2023,wtórny,Co Miejskie,5,0,0,0,1,1,0,0,0,0,54.35996,18.65674,4990.3,5001.56,,5001.32,4997.87,
Gdańsk,Księdza Jerzego Popiełuszki,3399000,147.0,4,11.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-ks-jerzego-popieluszki-147m2-mzn2045549679,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi9lL3BhcnRuZXJzaW5fbXNfNjE4Nzg4XzEuanBnI3Y9MV8zNzQ1NjMyNjE2/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-147-m.jpg,2025,wtórny,Co Miejskie,11,1,0,0,1,1,0,0,1,0,54.36305,18.64889,4991.22,5002.48,,5002.23,4998.79,
Gdańsk,Borkowska,510000,35.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-orunia-gorna-gdansk-poludnie-borkowska-35m2-mzn2045521821,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi8yL3BhcnRuZXJzaW5fbXNfMjY5OTc3XzEuanBnI3Y9MV8zNjgwNTM5MDcw/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-orunia-gorna-gdansk-poludnie-35-m.jpg,2024,wtórny,Co Miejskie,3,1,0,0,1,1,0,1,0,0,54.29604,18.60958,4991.62,5002.87,,5002.63,4999.18,
Gdańsk,Artura Grottgera,1599000,66.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-grottgera-artura-66m2-mzn2045388983,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEva2Fyc3puaWEvYS9rYXJzem5pYV9tc19HQjA2NjAxXzEuanBnI3Y9MV8zODA4ODM4NTU5/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-oliwa-66-m.jpg,2024,wtórny,C.o. miejskie,3,1,1,0,1,1,1,0,1,0,54.399114,18.565872,5001.11,5012.36,,5012.12,5008.67,
Gdańsk,Tartaczna,650000,43.0,3,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-tartaczna-43m2-mzn2045310101,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyMjQ1Ni85L28xMjI0NTZfbXNfQUc2MTQ0MjJfMS5qcGcjdj0xXzM3NjMyNTkwODA=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-43-m.jpg,1920,wtórny,-1,3,1,1,0,0,0,0,1,0,0,54.35486,18.65581,4990.13,5001.39,,5001.15,4997.7,
Gdańsk,Wałowa,920000,40.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-walowa-40m2-mzn2043530705,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi9jL3BhcnRuZXJzaW5fbXNfNzAwMDY1XzEuanBnI3Y9MV8zMzk2NDU5Mzgz/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-40-m.jpg,2021,wtórny,Co Miejskie,5,0,0,0,1,1,0,1,0,0,54.35829,18.65414,4990.47,5001.73,,5001.48,4998.04,
Gdańsk,Góralska,746000,60.0,3,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-bretowo-goralska-60m2-mzn2045790595,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi81L3BhcnRuZXJzaW5fbXNfNzgwNDE0XzEuanBnI3Y9MV8zNzMwMjA5MzYx/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-bretowo-60-m.jpg,1987,wtórny,Co Miejskie,4,1,0,0,0,0,0,1,0,0,54.378689,18.56224,5000.42,5011.67,,5011.43,5007.98,
Gdańsk,Jelitkowo,6700000,174.0,4,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-174m2-mzn2045376634,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi8xL3BhcnRuZXJzaW5fbXNfNzMzMDQzXzEuanBnI3Y9MV8zNzU3OTExMzI5/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-174-m.jpg,2013,wtórny,Co Miejskie,3,1,0,0,1,1,1,1,0,0,54.41863,18.60315,4998.49,5009.75,,5009.5,5006.06,
Gdańsk,Śląska,660000,50.0,3,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-slaska-50m2-mzn2046103519,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZzEyNjg5Ny9jL2cxMjY4OTdfbXNfVEhPNTEzMTcwXzEuanBnI3Y9MV8zODA2ODg5Mzcz/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-50-m.jpg,-1,wtórny,-1,9,0,1,0,0,0,0,1,0,0,54.4067444,18.5888608,4999.27,5010.53,,5010.28,5006.83,
Gdańsk,Chmielna,1094300,41.0,1,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-chmielna-41m2-mzn2045354115,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi81L3BhcnRuZXJzaW5fbXNfNTc1NTc0XzEuanBnI3Y9MV8zNzQyNzY3Nzg5/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-srodmiescie-41-m.jpg,2024,wtórny,Co Miejskie,6,0,0,0,1,0,0,0,0,0,54.3481485,18.6578566,4989.59,5000.85,,5000.61,4997.16,
Gdańsk,Konstantego Ildefonsa Gałczyńskiego,399000,43.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-konstantego-ildefonsa-galczynskiego-43m2-mzn2045233590,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyMjQ1Ni9lL28xMjI0NTZfbXNfQUczNjQ2ODk4MjVfMS5qcGcjdj0xXzM3NjMyNTgzNDE=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-brzezno-43-m.jpg,-1,wtórny,Elektryczne,2,1,0,0,0,0,0,0,0,0,54.40648,18.63894,4994.4,5005.67,,5005.41,5001.97,
Gdańsk,Partyzantów,459000,31.0,1,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-pomorskie-gdansk-partyzantow-31m2-mzn2045448633,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZzEyNjg5Ny9iL2cxMjY4OTdfbXNfVEhPMTYxMzM3XzEuanBnI3Y9MV8zNzIyOTQ4MTYw/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-partyzantow-31-m.jpg,-1,wtórny,-1,4,0,1,0,0,0,0,1,0,0,54.37854,18.58199,4998.5,5009.75,,5009.51,5006.06,
Gdańsk,Aleja Jana Pawła II,860000,49.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-aleja-jana-pawla-ii-49m2-mzn2046207208,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYyNDQ5LzMvZ21nNDYyNDQ5X21zXzk5OTMxOTYxMV8xLmpwZyN2PTFfMzc5NTg5NDQ5OQ==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zaspa-49-m.jpg,-1,wtórny,Miejskie,10,0,0,0,1,1,0,0,0,0,54.3970455,18.6003247,4997.66,5008.92,,5008.67,5005.23,
Gdańsk,Aleja Generała Józefa Hallera,2070274,112.0,5,8.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-gen-jozefa-hallera-112m2-mzn2046190272,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5ob21lYnJvMS9iL2JuaG9tZWJybzFfbXNfMTc2MjcxLTNfMS5qcGcjdj0xXzM3ODk3MTQ4MTY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wrzeszcz-112-m.jpg,2025,pierwotny,-1,10,0,0,0,1,0,0,0,0,0,54.3892,18.6228,4995.08,5006.34,,5006.1,5002.65,
Gdańsk,Stanisława Lema,750000,48.0,3,5.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-stanislawa-lema-48m2-mzn2046226518,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC82L21oZ2RfbXNfTUc5MzU4MTFfMS5qcGcjdj0xXzM4MDAxNDIwMjk=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-piecki-migowo-48-m.jpg,2018,wtórny,Co Miejskie,17,1,1,0,1,1,0,0,1,0,54.3506809,18.5869559,4996.59,5007.85,,5007.61,5004.16,
Gdańsk,Złota,739000,51.0,3,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-orunia-gorna-gdansk-poludnie-zlota-51m2-mzn2046158860,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC9mL21oZ2RfbXNfTUczNDQwNDJfMS5qcGcjdj0xXzM4MDI0Mjc3NTQ=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-orunia-gorna-gdansk-poludnie-51-m.jpg,2021,wtórny,Co Miejskie,3,1,0,1,1,0,0,1,1,0,54.3241896,18.615913,4992.44,5003.69,,5003.45,5000.0,
Gdańsk,Aleja Grunwaldzka,519000,29.0,1,6.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-grunwaldzka-29m2-mzn2046158859,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC9hL21oZ2RfbXNfTUc3NzE0NjRfMS5qcGcjdj0xXzM3Nzk2MTk2OTM=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-wrzeszcz-29-m.jpg,1970,wtórny,Co Miejskie,16,1,0,0,1,0,0,1,0,0,54.377991,18.60644,4996.1,5007.36,,5007.11,5003.66,
Gdańsk,Słoneczna Dolina,649000,47.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-sloneczna-dolina-47m2-mzn2045941843,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC8zL21oZ2RfbXNfTUc3OTEzODVfMS5qcGcjdj0xXzM3OTY2ODU4MjM=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-47-m.jpg,2003,wtórny,Co Miejskie,3,1,1,0,1,1,0,1,0,0,54.3434323,18.5899776,4995.93,5007.18,,5006.94,5003.5,
Gdańsk,Stanisława Lema,669999,39.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-stanislawa-lema-39m2-mzn2045958035,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC8wL21oZ2RfbXNfTUcyOTcwMjdfMS5qcGcjdj0xXzM3OTQ2MjgyMDA=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-piecki-migowo-39-m.jpg,2018,wtórny,Co Miejskie,11,1,0,0,1,1,0,1,0,0,54.3512907,18.5878196,4996.54,5007.8,,5007.55,5004.11,
Gdańsk,Gdańsk,806547,40.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-pomorskie-gdansk-40m2-mzn2046241379,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC8xL21oZ2RfbXNfTUc5MDkwOTNfMS5qcGcjdj0xXzM4MDAxNDIwNzg=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-40-m.jpg,2027,pierwotny,-1,7,0,0,0,1,0,0,0,0,0,54.3616201,18.6642668,4989.66,5000.92,,5000.67,4997.23,
Gdańsk,Sienna Grobla,884205,36.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-pomorskie-gdansk-sienna-grobla-36m2-mzn2046241380,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC84L21oZ2RfbXNfTUc5NzE1OTdfMS5qcGcjdj0xXzM4MDAxNDIwOTU=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-sienna-grobla-36-m.jpg,-1,pierwotny,-1,6,0,0,0,1,0,0,0,0,0,54.3608699,18.6638377,4989.66,5000.92,,5000.68,4997.23,
Gdańsk,Kombatantów,720000,48.0,2,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-kombatantow-48m2-mzn2046092685,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC81L21oZ2RfbXNfTUc1MDYwNzFfMS5qcGcjdj0xXzM3OTA2OTg5MTc=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zaspa-48-m.jpg,1980,wtórny,Co Miejskie,10,1,1,0,1,0,0,1,0,0,54.3971564,18.6104136,4996.69,5007.95,,5007.7,5004.26,
Gdańsk,Pastelowa,738000,68.0,3,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-pastelowa-68m2-mzn2045941644,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC82L21oZ2RfbXNfTUczNTM0NzdfMS5qcGcjdj0xXzM3Nzk2MzkwMjA=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-68-m.jpg,2025,pierwotny,-1,4,1,0,0,1,1,0,0,1,1,54.3107085,18.6089963,4992.42,5003.67,,5003.43,4999.99,
Gdańsk,Góralska,820000,63.0,3,6.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-bretowo-lesna-gora-63m2-mzn2045869002,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC8zL21oZ2RfbXNfTUc1MDgwNzlfMS5qcGcjdj0xXzM4MDY4OTc0MDY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-bretowo-63-m.jpg,1983,wtórny,Co Miejskie,10,1,1,0,1,1,0,1,0,0,54.3744424,18.5598846,5000.43,5011.68,,5011.44,5008.0,
Gdańsk,Piotrkowska,850000,62.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-piotrkowska-62m2-mzn2045860067,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC9kL21oZ2RfbXNfTUc3MzA4ODdfMS5qcGcjdj0xXzM3OTQ2OTk5OTY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-62-m.jpg,2012,wtórny,Co Miejskie,3,1,0,0,1,1,0,1,0,0,54.3282963,18.5824416,4995.89,5007.14,,5006.9,5003.46,
Gdańsk,Pastelowa,585500,48.0,3,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-pastelowa-48m2-mzn2045941645,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC84L21oZ2RfbXNfTUc1ODI4MjlfMS5qcGcjdj0xXzM3Nzk2MzkwNDg=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-48-m.jpg,2025,pierwotny,Co Miejskie,4,1,0,0,1,1,1,1,1,1,54.3096626,18.6039766,4992.85,5004.1,,5003.87,5000.42,
Gdańsk,Aleja Generała Józefa Hallera,860909,48.0,2,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-aleja-gen-jozefa-hallera-48m2-mzn2045862564,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC9kL21oZ2RfbXNfTUczMzM2MjdfMS5qcGcjdj0xXzM4MDg3MTY0NzM=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wrzeszcz-48-m.jpg,2025,pierwotny,-1,10,1,0,0,1,1,0,1,1,0,54.389055,18.6234601,4995.01,5006.27,,5006.03,5002.58,
Gdańsk,Pastelowa,591000,49.0,2,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-pastelowa-49m2-mzn2046099327,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC84L21oZ2RfbXNfTUc3NDg3OTRfMS5qcGcjdj0xXzM3Nzk2MzkwNjI=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-49-m.jpg,2025,pierwotny,-1,3,0,0,0,1,1,0,1,1,1,54.3096626,18.6039766,4992.85,5004.1,,5003.87,5000.42,
Gdańsk,Starowiejska,989672,65.0,3,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-starowiejska-65m2-mzn2045674268,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC80L21oZ2RfbXNfTUczMjY0NjVfMS5qcGcjdj0xXzM3OTI0OTM0Mjk=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-letnica-65-m.jpg,2025,pierwotny,Co Miejskie,18,1,0,0,1,1,0,1,1,0,54.3950077,18.6470238,4993.03,5004.3,,5004.05,5000.6,
Gdańsk,Obrońców Wybrzeża,1450000,66.0,3,10.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-obroncow-wybrzeza-66m2-mzn2045958037,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC9hL21oZ2RfbXNfTUc5NzQwMzVfMS5qcGcjdj0xXzM3NTIxMjYzNDE=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-66-m.jpg,2018,wtórny,Co Miejskie,17,1,0,1,1,1,0,1,0,0,54.4105835,18.5959544,4998.78,5010.04,,5009.79,5006.34,
Gdańsk,Nowatorów,850000,62.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-kokoszki-nowatorow-62m2-mzn2044839592,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC85L21oZ2RfbXNfTUczNDkwNzhfMS5qcGcjdj0xXzM4MDg3MTYzNTM=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-kokoszki-62-m.jpg,2021,wtórny,Co Miejskie,2,1,0,0,1,1,0,1,0,0,54.3577441,18.4921944,5006.14,5017.39,,5017.15,5013.71,
Gdańsk,Pańska,1299000,75.0,3,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-panska-75m2-mzn2045602250,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC9lL21oZ2RfbXNfTUc3NTU0MjRfMS5qcGcjdj0xXzM4MDg3MTYzOTg=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-75-m.jpg,1956,wtórny,Gazowe,3,1,1,0,1,1,0,0,0,0,54.3524869,18.6511252,4990.47,5001.73,,5001.48,4998.03,
Gdańsk,Nadmorski Dwór,1395000,45.0,2,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-nadmorski-dwor-45m2-mzn2046067939,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC9mL21oZ2RfbXNfTUc2OTg0ODFfMS5qcGcjdj0xXzM3OTc3MjIwNDQ=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-brzezno-45-m.jpg,2011,wtórny,Co Miejskie,3,1,0,0,1,1,1,0,0,0,54.4076695,18.6186225,4996.43,5007.69,,5007.44,5004.0,
Gdańsk,Mostek,377435,26.0,1,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-mostek-26m2-mzn2045896113,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC8zL21oZ2RfbXNfTUcxMzQyNTdfMS5qcGcjdj0xXzM4MDIyNDQ0OTk=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-srodmiescie-26-m.jpg,2025,pierwotny,Co Miejskie,4,1,0,0,1,0,0,1,0,1,54.3509946,18.6738436,4988.19,4999.45,,4999.2,4995.76,
Gdańsk,Twarda,395469,25.0,1,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-mlyniska-twarda-25m2-mzn2045879306,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC9iL21oZ2RfbXNfTUc1ODY2MzRfMS5qcGcjdj0xXzM4MDIyNDQ0NzE=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-mlyniska-25-m.jpg,2026,pierwotny,Co Miejskie,6,1,0,0,1,1,0,1,0,0,54.3761434,18.6343523,4993.3,5004.56,,5004.31,5000.87,
